encuesta,periodo_original,anio_fiscal,mes_fiscal,nombre_indicador,fuente,ruta_logica,id_rpa,dato_clave,fecha_extraccion,metricas_nacional_total,metricas_area_urbana,metricas_area_rural,metricas_sexo_hombre,metricas_sexo_mujer
ENEMDU,jun-15,2015,6,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15275,2015-06_otroempleonopleno,2026-07-09,2044691,1135152,909539,1108183,936508
ENEMDU,jun-08,2008,6,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,14988,2008-06_empleonoclasificado,2026-07-09,61065,39152,21914,35699,25366
ENEMDU,jun-08,2008,6,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,14989,2008-06_desempleo,2026-07-09,344143,282489,61654,151283,192860
ENEMDU,jun-08,2008,6,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,14990,2008-06_desempleoabierto,2026-07-09,243614,217324,26290,123250,120364
ENEMDU,jun-08,2008,6,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,14991,2008-06_desempleooculto,2026-07-09,100530,65165,35365,28033,72497
ENEMDU,jun-08,2008,6,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,14992,2008-06_desempleocesante,2026-07-09,238031,207834,30198,113592,124440
ENEMDU,jun-08,2008,6,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,14993,2008-06_desempleonuevo,2026-07-09,106112,74655,31457,37691,68421
ENEMDU,jun-08,2008,6,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,14994,2008-06_poblacineconmicamenteinactiva,2026-07-09,2924281,2040873,883408,785331,2138950
ENEMDU,jun-15,2015,6,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15276,2015-06_empleonoclasificado,2026-07-09,41836,38786,3050,23168,18668
ENEMDU,mar-17,2017,3,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15394,2017-03_poblacineconmicamenteactiva,2026-07-09,8084382,5350429,2733953,4610724,3473658
ENEMDU,mar-17,2017,3,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15395,2017-03_empleo,2026-07-09,7728968,5048482,2680487,4445576,3283393
ENEMDU,mar-17,2017,3,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15396,2017-03_empleoadecuadopleno,2026-07-09,3112953,2530096,582857,2089042,1023912
ENEMDU,mar-17,2017,3,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15397,2017-03_subempleo,2026-07-09,1726030,1119135,606894,1046955,679074
ENEMDU,mar-17,2017,3,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15398,2017-03_subempleoporinsuficienciadetiempode,2026-07-09,1400549,920862,479687,793574,606975
ENEMDU,mar-17,2017,3,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15399,2017-03_subempleoporinsuficienciadeingresos,2026-07-09,325480,198273,127207,253381,72100
ENEMDU,dic-08,2008,12,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,14995,2008-12_poblacintotal,2026-07-09,13878704,9202348,4676355,6831453,7047250
ENEMDU,dic-08,2008,12,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,14996,2008-12_poblacinmenorde15aos,2026-07-09,4229707,2633450,1596257,2175561,2054146
ENEMDU,dic-08,2008,12,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,14997,2008-12_poblacinenedaddetrabajarpet,2026-07-09,9648996,6568898,3080098,4655892,4993104
ENEMDU,sep-15,2015,9,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15290,2015-09_subempleoporinsuficienciadetiempode,2026-07-09,925647,573228,352419,522834,402814
ENEMDU,sep-15,2015,9,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15291,2015-09_subempleoporinsuficienciadeingresos,2026-07-09,196340,114893,81447,145517,50823
ENEMDU,sep-15,2015,9,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15292,2015-09_empleonoremunerado,2026-07-09,655616,244097,411519,189608,466009
ENEMDU,mar-17,2017,3,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15400,2017-03_empleonoremunerado,2026-07-09,879801,289532,590269,250918,628882
ENEMDU,mar-17,2017,3,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15401,2017-03_otroempleonopleno,2026-07-09,1994537,1095420,899117,1047770,946767
ENEMDU,mar-17,2017,3,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15402,2017-03_empleonoclasificado,2026-07-09,15648,14299,1350,10891,4757
ENEMDU,mar-17,2017,3,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15403,2017-03_desempleo,2026-07-09,355414,301948,53466,165148,190266
ENEMDU,mar-17,2017,3,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15404,2017-03_desempleoabierto,2026-07-09,314283,270634,43649,150484,163800
ENEMDU,mar-17,2017,3,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15405,2017-03_desempleooculto,2026-07-09,41130,31314,9817,14664,26466
ENEMDU,mar-17,2017,3,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15406,2017-03_desempleocesante,2026-07-09,277646,242089,35557,135299,142347
ENEMDU,dic-07,2007,12,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,14972,2007-12_desempleoabierto,2026-07-09,193225,168728,24497,97565,95660
ENEMDU,dic-07,2007,12,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,14973,2007-12_desempleooculto,2026-07-09,123472,87934,35539,47353,76119
ENEMDU,dic-07,2007,12,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,14974,2007-12_desempleocesante,2026-07-09,190044,160289,29755,99490,90554
ENEMDU,dic-07,2007,12,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,14975,2007-12_desempleonuevo,2026-07-09,126653,96372,30281,45427,81226
ENEMDU,dic-07,2007,12,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,14976,2007-12_poblacineconmicamenteinactiva,2026-07-09,2973460,2115384,858077,764796,2208664
ENEMDU,jun-08,2008,6,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,14977,2008-06_poblacintotal,2026-07-09,13781797,9129646,4652151,6868579,6913218
ENEMDU,jun-08,2008,6,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,14978,2008-06_poblacinmenorde15aos,2026-07-09,4268148,2655282,1612866,2189753,2078395
ENEMDU,mar-15,2015,3,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15260,2015-03_desempleoabierto,2026-07-09,244129,209597,34532,118872,125257
ENEMDU,mar-15,2015,3,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15261,2015-03_desempleooculto,2026-07-09,38839,25870,12969,16357,22482
ENEMDU,mar-15,2015,3,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15262,2015-03_desempleocesante,2026-07-09,226107,187968,38139,110484,115623
ENEMDU,mar-15,2015,3,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15263,2015-03_desempleonuevo,2026-07-09,56860,47499,9362,24745,32115
ENEMDU,sep-17,2017,9,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15433,2017-09_subempleo,2026-07-09,1679858,1054659,625199,966904,712954
ENEMDU,sep-17,2017,9,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15434,2017-09_subempleoporinsuficienciadetiempode,2026-07-09,1330167,853227,476940,698811,631356
ENEMDU,sep-17,2017,9,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15435,2017-09_subempleoporinsuficienciadeingresos,2026-07-09,349691,201432,148259,268094,81598
ENEMDU,sep-17,2017,9,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15436,2017-09_empleonoremunerado,2026-07-09,823329,286111,537218,269057,554273
ENEMDU,sep-17,2017,9,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15437,2017-09_otroempleonopleno,2026-07-09,2020779,1156589,864190,1059177,961603
ENEMDU,sep-17,2017,9,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15438,2017-09_empleonoclasificado,2026-07-09,14940,14354,586,10605,4334
ENEMDU,sep-17,2017,9,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15439,2017-09_desempleo,2026-07-09,338577,293245,45333,148466,190112
ENEMDU,sep-17,2017,9,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15440,2017-09_desempleoabierto,2026-07-09,296327,260861,35465,132990,163337
ENEMDU,sep-17,2017,9,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15441,2017-09_desempleooculto,2026-07-09,42251,32383,9867,15476,26775
ENEMDU,sep-17,2017,9,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15442,2017-09_desempleocesante,2026-07-09,258848,227740,31108,117554,141293
ENEMDU,sep-17,2017,9,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15443,2017-09_desempleonuevo,2026-07-09,79730,65505,14225,30911,48818
ENEMDU,sep-17,2017,9,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15444,2017-09_poblacineconmicamenteinactiva,2026-07-09,3698515,2810879,887636,1072396,2626119
ENEMDU,dic-17,2017,12,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15445,2017-12_poblacintotal,2026-07-09,16961926,11576222,5385705,8393133,8568793
ENEMDU,jun-12,2012,6,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15108,2012-06_empleoadecuadopleno,2026-07-09,3104824,2506161,598662,2093385,1011439
ENEMDU,jun-12,2012,6,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15109,2012-06_subempleo,2026-07-09,664982,410168,254815,400104,264878
ENEMDU,jun-12,2012,6,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15110,2012-06_subempleoporinsuficienciadetiempode,2026-07-09,542328,343767,198561,312108,230220
ENEMDU,jun-12,2012,6,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15111,2012-06_subempleoporinsuficienciadeingresos,2026-07-09,122654,66400,56254,87996,34658
ENEMDU,jun-12,2012,6,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15112,2012-06_empleonoremunerado,2026-07-09,658523,225163,433360,204090,454432
ENEMDU,jun-12,2012,6,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15113,2012-06_otroempleonopleno,2026-07-09,2063391,1107179,956213,1213555,849837
ENEMDU,jun-12,2012,6,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15114,2012-06_empleonoclasificado,2026-07-09,96551,91678,4872,58614,37937
ENEMDU,jun-12,2012,6,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15115,2012-06_desempleo,2026-07-09,282571,238070,44501,147842,134729
ENEMDU,jun-12,2012,6,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15116,2012-06_desempleoabierto,2026-07-09,224048,199327,24721,115049,108999
ENEMDU,jun-12,2012,6,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15117,2012-06_desempleooculto,2026-07-09,58523,38743,19780,32793,25730
ENEMDU,jun-12,2012,6,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15118,2012-06_desempleocesante,2026-07-09,194431,172852,21579,108965,85467
ENEMDU,jun-12,2012,6,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15119,2012-06_desempleonuevo,2026-07-09,88140,65217,22922,38877,49262
ENEMDU,jun-12,2012,6,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15120,2012-06_poblacineconmicamenteinactiva,2026-07-09,3802516,2628650,1173866,1073553,2728964
ENEMDU,mar-15,2015,3,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15251,2015-03_empleo,2026-07-09,7091116,4630745,2460371,4219855,2871261
ENEMDU,mar-15,2015,3,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15252,2015-03_empleoadecuadopleno,2026-07-09,3223996,2605302,618694,2193470,1030526
ENEMDU,mar-15,2015,3,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15253,2015-03_subempleo,2026-07-09,985698,578399,407299,596667,389030
ENEMDU,mar-15,2015,3,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15254,2015-03_subempleoporinsuficienciadetiempode,2026-07-09,783187,468429,314758,446003,337184
ENEMDU,mar-15,2015,3,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15255,2015-03_subempleoporinsuficienciadeingresos,2026-07-09,202511,109970,92541,150664,51847
ENEMDU,mar-15,2015,3,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15256,2015-03_empleonoremunerado,2026-07-09,710083,231580,478503,215623,494459
ENEMDU,mar-15,2015,3,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15257,2015-03_otroempleonopleno,2026-07-09,2142958,1187505,955452,1197093,945864
